Wall time,Step,Value
1551783045.2867455,47299,1.7370638847351074
1551783049.4967608,47317,1.8448907136917114
1551783143.322533,47705,1.5831578969955444
1551783231.663644,48069,1.8489550352096558
1551783252.2658792,48157,1.7015081644058228
1551783266.9935172,48220,1.928733468055725
1551783392.3833272,48743,1.809155821800232
1551783393.3152313,48747,1.8007491827011108
1551783592.5440848,49571,1.5025217533111572
1551783615.9533565,49671,1.6534523963928223
1551783622.279569,49698,1.6514345407485962
1551783622.5123408,49699,1.751039981842041
1551783737.5024085,50173,1.8745434284210205
1551783786.608487,50380,1.8246057033538818
1551783813.441316,50493,1.6337385177612305
1551783828.7647643,50544,1.5471057891845703
1551783848.3383777,50626,1.4461485147476196
1551784045.362875,51439,1.6221109628677368
1551784052.269995,51468,1.916231632232666
1551784143.6149554,51838,2.019069194793701
1551784289.186883,52434,1.786708950996399
1551784419.299806,52966,1.3575893640518188
1551784528.4579263,53410,1.5585345029830933
1551784562.3052769,53538,1.508234977722168
1551784610.1621258,53738,1.5837358236312866
1551784729.8282483,54225,2.001286506652832
1551784764.9845238,54372,1.6108431816101074
1551784968.4304423,55197,1.5428502559661865
1551785098.8031833,55729,1.706976294517517
1551785101.6742997,55741,1.6118537187576294
1551785223.5843344,56238,1.4318147897720337
1551785242.918251,56319,1.3764533996582031
1551785289.9878793,56502,1.5375747680664062
1551785324.2301192,56646,1.7915643453598022
1551785329.2318456,56667,1.7849011421203613
1551785415.6689253,57015,1.7938734292984009
1551785593.4842257,57747,1.7403026819229126
1551785803.8557115,58603,1.8661843538284302
1551785845.89849,58779,1.3942532539367676
1551785847.5710049,58786,1.7084652185440063
1551785854.0100415,58813,1.385703206062317
1551785995.9584944,59396,1.8922524452209473
1551786024.246824,59501,1.6737160682678223
1551786025.4402037,59506,1.5769463777542114
1551786050.7147198,59612,1.7708898782730103
1551786137.1805732,59975,1.8589065074920654
1551786162.9291172,60069,1.6642216444015503
1551786292.5000925,60599,1.6832919120788574
1551786300.5833645,60633,1.8083219528198242
1551786314.9199893,60693,1.41244637966156
1551786363.8407393,60898,1.4583462476730347
1551786461.1819026,61292,1.6879584789276123
1551786583.764595,61792,1.3920506238937378
1551786649.7998242,62055,1.493956208229065
1551786785.4125788,62610,1.5277173519134521
1551786922.186655,63170,1.581872582435608
1551786985.8061843,63437,1.587565302848816
1551787071.6922882,63783,1.5862475633621216
1551787079.8021564,63817,1.4983294010162354
1551787099.3383977,63899,1.6979786157608032
1551787112.2042785,63953,1.5908260345458984
1551787434.9362357,65270,1.6278741359710693
1551787451.0486429,65338,1.438954472541809
1551787809.9755657,66813,1.5711593627929688
1551787846.8854163,66969,1.8327045440673828
1551787849.6987433,66981,1.4065515995025635
1551787878.8189754,67091,1.6870391368865967
1551787919.0826938,67261,1.6416267156600952
1551787938.1269689,67342,1.5079485177993774
1551787938.362537,67343,1.6284582614898682
1551788089.5203645,67967,1.2025015354156494
1551788090.933169,67973,1.6130907535552979
1551788102.9214637,68010,1.515473484992981
1551788170.4043312,68295,1.5259166955947876
1551788251.756154,68625,1.5976861715316772
1551788310.9276812,68874,1.6202144622802734
1551788438.9152598,69400,1.3648550510406494
1551788515.4963179,69708,1.6928870677947998
1551788521.4905841,69733,1.7367502450942993
1551788721.05576,70542,1.7395952939987183
1551788763.2709568,70718,1.4317117929458618
1551788764.9489896,70725,1.2139986753463745
1551788842.718983,71037,1.5428322553634644
1551788852.49774,71078,1.40596604347229
1551788866.6137128,71137,1.5926270484924316
1551789058.4268606,71927,1.2756267786026
1551789065.56077,71957,1.5304774045944214
1551789121.639714,72178,1.4916822910308838
1551789148.3573518,72290,1.368511438369751
1551789211.9020154,72542,1.1753437519073486
1551789290.5842881,72871,1.5523134469985962
1551789434.3443205,73459,1.4195594787597656
1551789644.2408798,74311,1.620178461074829
1551789678.3472598,74454,1.5958211421966553
1551789774.2178705,74842,1.56389582157135
1551789816.5921757,75006,1.473436951637268
1551789829.6834118,75061,1.4266103506088257
1551789962.1082385,75603,1.3289592266082764
1551789967.8274798,75627,1.5581743717193604
1551789999.0884857,75758,1.1824314594268799
1551790011.7346902,75811,1.2407581806182861
1551790078.363803,76076,1.2301652431488037
1551790128.744069,76287,1.1757224798202515
1551790136.149564,76318,1.4426990747451782
1551790152.1398447,76385,1.555234670639038
1551790157.1382265,76406,1.3482521772384644
1551790248.32834,76774,1.3280370235443115
1551790385.0574932,77332,1.5738775730133057
1551790596.3917477,78187,1.6175893545150757
1551790649.7354167,78411,1.450951337814331
1551790675.5629063,78505,1.4620404243469238
1551790686.2735472,78550,1.4438679218292236
1551790686.9867365,78553,1.2883782386779785
1551790714.3915029,78668,1.3256034851074219
1551790781.8605535,78951,1.4041186571121216
1551790834.1960325,79157,1.4563015699386597
1551790957.9588065,79663,1.4808852672576904
1551790991.5602329,79804,1.40484619140625
1551791068.3134966,80112,1.3500220775604248
1551791085.4646537,80184,1.45737624168396
1551791142.0800514,80422,1.6024471521377563
1551791191.227389,80615,1.2824888229370117
1551791364.1330576,81327,1.3623939752578735
1551791365.80703,81334,1.657847285270691
1551791369.150467,81348,1.4494909048080444
1551791439.1882992,81627,1.4700933694839478
1551791477.0316215,81786,1.4113712310791016
1551791526.821908,81995,1.1944812536239624
1551791564.9554665,82141,1.6918543577194214
1551791660.935118,82530,1.5079901218414307
1551791805.5270884,83121,1.721010684967041
1551791857.5129812,83339,1.7220005989074707
1551791995.2936816,83902,1.4411293268203735
1551792005.3195999,83944,1.2618653774261475
1551792038.4377923,84069,1.5532877445220947
1551792158.9471083,84561,1.2541097402572632
1551792228.6212616,84853,1.2666501998901367
1551792232.1848178,84868,1.450309157371521
1551792239.3552253,84898,1.3951133489608765
1551792307.7059703,85171,1.3946276903152466
1551792407.0853796,85574,1.4735709428787231
1551792446.6249077,85740,1.2872343063354492
1551792586.5266106,86313,1.585464596748352
1551792596.9862564,86357,1.479899525642395
1551792600.8012555,86373,1.3592519760131836
1551792608.197341,86404,1.2031012773513794
1551792640.6144233,86526,1.259473204612732
1551792662.0587068,86616,1.4677414894104004
1551792941.9363804,87764,1.2662276029586792
1551793015.8574853,88061,1.0856503248214722
1551793061.815639,88254,1.1888314485549927
1551793105.3493075,88437,1.3156249523162842
1551793212.2306035,88872,1.348618745803833
1551793256.2715814,89043,1.2880796194076538
1551793299.0002587,89222,1.3684980869293213
1551793305.434395,89249,1.2106913328170776
1551793336.399039,89379,1.3656562566757202
1551793418.298886,89709,1.1138215065002441
1551793431.8902352,89766,1.3233102560043335
1551793556.7856696,90276,1.4636821746826172
1551793755.6825602,91082,1.318223237991333
1551793864.445442,91524,1.2125232219696045
1551793888.5655026,91625,1.4709103107452393
1551793917.231817,91745,1.4332447052001953
1551793986.6739802,92022,1.2899137735366821
1551794032.7070851,92215,1.4564266204833984
1551794072.0253353,92380,1.3345223665237427
1551794098.0541775,92489,1.7150614261627197
1551794190.0843751,92860,1.0775387287139893
1551794204.6705058,92921,1.3330575227737427
1551794229.015796,93009,1.3004825115203857
1551794414.4127166,93774,1.0958197116851807
1551794501.2650506,94124,1.2951133251190186
1551794555.3174622,94350,1.3920562267303467
1551794574.418221,94430,1.3139491081237793
1551794620.3968694,94609,1.1665581464767456
1551794639.4764473,94689,1.4712164402008057
1551794671.8504674,94825,1.3374723196029663
1551794702.3230827,94953,1.4021481275558472
1551794731.8316147,95063,1.4420416355133057
1551794864.3479097,95605,1.2660222053527832
1551794987.718606,96108,1.3116320371627808
1551795063.3931234,96425,1.5079809427261353
1551795102.8537247,96577,1.346076488494873
1551795166.5029378,96844,1.359711766242981
1551795178.8696275,96896,1.383820652961731
1551795284.6976712,97327,1.4079431295394897
1551795372.4006271,97682,1.2216112613677979
1551795555.0696237,98436,1.5030746459960938
1551795668.8724217,98899,1.3401135206222534
1551795742.9382536,99194,1.2782243490219116
1551795814.958273,99496,1.2601025104522705
1551795841.8304596,99595,1.2430046796798706
1551795928.045064,99956,1.296265959739685
1551796164.5150073,100918,1.4999477863311768
1551796181.1982343,100988,1.3979356288909912
1551796251.6112442,101269,1.2254793643951416
1551796281.8604202,101396,1.1092661619186401
1551796373.052925,101765,1.485525131225586
1551796411.2413096,101925,1.3855162858963013
1551796448.434702,102067,1.266274333000183
1551796460.5837007,102118,1.2430546283721924
1551796478.6887965,102194,1.4753504991531372
1551796527.3471866,102398,1.6214097738265991
1551796555.936682,102504,1.2824028730392456
1551796569.2820342,102560,0.9894593358039856
1551796599.0857534,102685,1.314558744430542
1551796613.8291469,102747,1.3157135248184204
1551796726.0802116,103205,1.5460854768753052
1551796764.2889934,103365,1.4349013566970825
1551796842.394071,103678,1.2378541231155396
1551796936.4100766,104058,1.2316820621490479
1551796962.3154974,104167,1.4109609127044678
1551797068.9671736,104601,1.0751502513885498
1551797073.9473355,104622,1.1798473596572876
1551797270.6979287,105434,1.353928804397583
1551797343.1739962,105724,1.3812825679779053
1551797438.5053875,106110,1.4391491413116455
1551797454.5265746,106177,1.3529711961746216
1551797471.9598525,106250,1.3221194744110107
1551797478.1655605,106276,1.3025822639465332
1551797517.7918234,106442,1.320253849029541
1551797550.1993606,106564,1.2918580770492554
1551797706.728111,107206,1.3153764009475708
1551797905.0340486,108010,1.2481292486190796
1551797937.4924474,108146,1.4212539196014404
1551798052.6279953,108615,1.4171525239944458
1551798072.6397283,108699,1.5011154413223267
1551798093.6198618,108787,1.2123030424118042
1551798132.2323751,108949,1.3414230346679688
1551798158.1419673,109044,1.192659616470337
1551798177.847618,109127,1.2642112970352173
1551798198.7517822,109215,1.371911883354187
1551798245.2415533,109410,1.1859585046768188
1551798295.999806,109609,1.4772599935531616
1551798344.597205,109813,1.4443185329437256
1551798394.6556606,110009,1.1980836391448975
1551798468.779194,110320,1.5120233297348022
1551798477.598346,110357,1.3986109495162964
1551798508.4173439,110486,1.1607016324996948
1551798560.8443818,110691,1.2306647300720215
1551798829.45117,111787,1.428815245628357
1551798878.3077154,111991,1.3247654438018799
1551799219.0173259,113378,1.4086840152740479
1551799237.3665667,113455,1.1978389024734497
1551799297.1167107,113691,1.2386536598205566
1551799359.0412529,113950,1.3406606912612915
1551799364.5301645,113973,1.2041070461273193
1551799523.3607328,114611,1.2252479791641235
1551799697.6951895,115328,1.5078803300857544
1551799711.5389667,115386,1.0875422954559326
1551799756.393668,115560,1.0676143169403076
1551799785.7194188,115683,0.8642594814300537
1551799982.6262026,116495,1.193331241607666
1551800245.4854193,117555,1.631183385848999
1551800260.0869045,117616,1.2389370203018188
1551800388.4671924,118141,1.174856185913086
1551800444.9979916,118378,1.3549515008926392
1551800797.4707801,119813,1.124190330505371
1551800942.9068887,120409,1.1733750104904175
1551800955.54882,120462,1.0271077156066895
1551800993.1353855,120606,1.2948970794677734
1551801133.0021598,121179,1.0015509128570557
1551801164.9216814,121313,1.450469970703125
1551801184.2832186,121394,1.3011239767074585
1551801228.0264962,121563,1.1289007663726807
1551801271.680599,121746,1.2384378910064697
1551801298.6751776,121859,1.2668029069900513
1551801389.2947176,122225,1.0209013223648071
1551801403.8855443,122286,1.4231901168823242
1551801499.1503596,122670,1.210976243019104
1551801499.8616266,122673,1.2713241577148438
1551801598.7102985,123074,1.3530864715576172
1551801616.6277044,123149,1.591695785522461
1551801924.5378406,124411,1.212279200553894
1551801938.336032,124469,1.2281129360198975
1551802015.2822537,124778,1.2029712200164795
1551802031.959506,124848,1.0240224599838257
1551802084.8705034,125056,0.9849753379821777
1551802231.1339493,125656,1.151110053062439
1551802249.0190217,125731,1.2961604595184326
1551802274.2580569,125837,1.031431794166565
1551802372.3245187,126234,1.1378121376037598
1551802414.3482816,126410,1.452951192855835
1551802705.46995,127588,1.0774236917495728
1551802762.5499907,127827,1.3032604455947876
1551802798.6420486,127978,1.2206355333328247
1551802981.9868658,128718,0.8192051649093628
1551803272.7611074,129909,1.291986346244812
1551803408.4882407,130464,0.7405839562416077
1551803422.5657644,130509,1.2577083110809326
1551803527.536362,130949,0.9051375985145569
1551803539.0060353,130997,1.3147636651992798
1551803587.5899792,131187,0.8998182415962219
1551803618.8167267,131318,1.235580563545227
1551803830.2476912,132177,1.1182634830474854
1551803842.6605153,132229,1.0768858194351196
1551803983.934617,132808,1.2303706407546997
1551803990.859335,132837,1.238394021987915
1551803996.7987554,132862,1.4085954427719116
1551804129.88865,133406,1.1420396566390991
1551804143.0045612,133461,1.2400574684143066
1551804195.707106,133668,1.1965478658676147
1551804210.5069926,133730,1.203857421875
1551804248.7015681,133890,1.5931968688964844
1551804356.4004946,134328,1.2714107036590576
1551804375.6889758,134409,1.0423939228057861
1551804430.3664668,134625,1.205596923828125
1551804435.8444076,134648,1.0854068994522095
1551804474.8948555,134812,1.0434333086013794
1551804476.0832927,134817,1.3133987188339233
1551804513.501863,134974,1.2939165830612183
1551804565.644161,135179,1.2654727697372437
1551804639.5755467,135489,1.2277823686599731
1551804745.0096107,135917,1.1110668182373047
1551804952.343182,136759,1.1291269063949585
1551805084.467692,137299,1.0811927318572998
1551805105.7207744,137388,1.0876965522766113
1551805153.7131972,137575,1.0717222690582275
1551805162.3519204,137611,1.243574857711792
1551805176.1974778,137669,1.046870231628418
1551805359.4159853,138424,1.1962628364562988
1551805374.3683863,138487,1.2450953722000122
1551805510.6236677,139031,1.3301513195037842
1551805582.9032712,139333,1.024316668510437
1551805618.5015764,139482,0.9858274459838867
1551805800.8594756,140219,1.433297038078308
1551805814.1994345,140275,1.2789514064788818
1551805828.7559595,140336,1.1987205743789673
1551805862.3939948,140477,1.0208879709243774
1551805921.4881053,140711,1.1140830516815186
1551805951.765011,140838,1.2565544843673706
1551806011.2749717,141074,1.189321756362915
1551806123.7612298,141532,1.0731399059295654
1551806136.8775291,141587,1.017505168914795
1551806170.7218387,141729,0.8477288484573364
1551806234.4116213,141996,1.0816746950149536
1551806553.6181695,143292,1.0398002862930298
1551806675.791207,143790,1.1009299755096436
1551806694.901348,143870,0.8319187760353088
1551806708.5150845,143927,1.227652907371521
1551806718.0690303,143967,0.9827650189399719
1551806949.8555477,144911,0.8529795408248901
1551806977.28713,145012,0.8087987899780273
1551807070.328456,145402,1.4662673473358154
1551807083.1918325,145456,1.2818334102630615
1551807228.5200434,146038,1.1501014232635498
1551807228.754174,146039,1.247786521911621
1551807642.5012386,147732,0.8610403537750244
1551807907.1275356,148813,1.0186020135879517
1551807950.816691,148996,1.2016980648040771
1551807966.4081962,149047,1.149902105331421
1551808095.1269934,149572,0.9751812815666199
1551808137.0513701,149748,1.0106371641159058
1551808405.2463608,150844,1.1286264657974243
1551808543.8434277,151410,0.8819271922111511
1551808824.119285,152542,1.05032217502594
1551808837.9129446,152600,1.2236380577087402
1551809017.3732693,153341,1.0831152200698853
1551809196.4639425,154065,1.2878162860870361
1551809217.8837712,154155,0.8519344329833984
1551809237.195825,154236,0.7815759778022766
1551809262.68687,154343,1.203908085823059
1551809318.5817287,154563,1.0811883211135864
1551809586.173196,155656,1.1791691780090332
1551809767.4975102,156400,0.9335848093032837
1551809823.1247625,156619,1.4011569023132324
1551810171.7940946,158037,1.081404209136963
1551810184.9158087,158092,1.2146074771881104
1551810238.9944036,158319,0.9703538417816162
1551810441.8627384,159143,0.9328765869140625
1551810512.4160864,159439,1.149918794631958
1551810517.1790702,159459,0.9878041744232178
1551810617.034093,159864,1.1445235013961792
1551810790.7592885,160565,0.7432907223701477
1551810802.6948001,160615,0.9359931945800781
1551810961.7344487,161269,1.089670181274414
1551810980.570621,161348,1.0506280660629272
1551810982.2437868,161355,1.267113447189331
1551810996.7683272,161416,1.2211157083511353
1551811171.1250749,162120,0.8850694298744202
1551811180.651146,162160,0.9838593602180481
1551811227.9212105,162358,0.9364997148513794
1551811370.23053,162941,1.045910358428955
1551811482.6365695,163398,0.9816235303878784
1551811514.84097,163519,1.0395785570144653
1551811586.8936253,163821,0.956964373588562
1551811629.1450198,163998,1.1174448728561401
1551811714.2523282,164341,0.9275641441345215
1551811948.4756348,165296,0.8531830906867981
1551812001.5328655,165505,0.9655790328979492
1551812044.1793365,165684,1.0037916898727417
1551812053.4788537,165723,1.062450885772705
1551812059.2032766,165747,0.8314158320426941
1551812093.7967944,165892,0.7681332230567932
1551812237.1465843,166479,0.9162473678588867
1551812516.6015913,167609,0.8217649459838867
1551812534.9774191,167686,0.9222332835197449
1551812692.031196,168331,0.9995082020759583
1551812692.2699378,168332,1.2819761037826538
1551812730.1443124,168491,0.8424633741378784
1551812822.2184496,168863,0.8932276964187622
1551812958.4656632,169421,0.9350793361663818
1551813045.9578514,169774,1.0041974782943726
1551813108.5252233,170023,1.044250726699829
1551813122.3074844,170081,1.1118557453155518
1551813178.5284007,170317,0.8504727482795715
1551813238.3674335,170554,0.9712978005409241
1551813254.7667549,170623,1.007102370262146
1551813292.1441605,170780,1.0072325468063354
1551813352.4829128,171019,0.8176609873771667
1551813506.6894305,171652,0.8851630687713623
1551813533.8289888,171766,1.0074584484100342
1551813623.478799,172128,1.0751442909240723
1551813912.4090118,173311,0.8459789752960205
1551814072.358312,173967,0.8964439034461975
1551814099.2186031,174066,0.6287667751312256
1551814118.5240335,174147,0.9223225116729736
1551814137.861737,174228,1.0018137693405151
1551814202.101234,174497,1.1857829093933105
1551814526.3427143,175815,1.0765451192855835
1551814550.4315276,175916,0.8712431192398071
1551814626.667445,176222,0.9990684390068054
1551815102.7749043,178163,0.9086689352989197
1551815107.5426955,178183,0.8857876658439636
1551815126.3477607,178262,0.8656485676765442
1551815139.6637077,178318,0.9778657555580139
1551815168.921031,178441,1.0404225587844849
1551815242.44861,178736,0.6985400319099426
1551815336.2256496,179115,0.8718450665473938
1551815413.4995294,179439,0.9148223400115967
1551815416.136863,179450,0.8215041160583496
1551815416.378545,179451,0.7570926547050476
1551815499.558255,179785,0.8207423090934753
1551815589.474475,180148,1.0130385160446167
1551815609.806411,180233,0.8543355464935303
1551815670.668812,180488,1.1213918924331665
1551815695.6336756,180579,0.8687066435813904
1551815795.3714333,180997,1.1480822563171387
1551815800.1432102,181003,1.0939854383468628
1551815933.5714214,181548,0.694935142993927
1551815954.3651302,181635,1.0080515146255493
1551816049.505501,182018,0.6708034873008728
1551816066.0149262,182087,0.9828118681907654
1551816251.9372017,182852,0.8004917502403259
1551816339.2592669,183204,0.9396263957023621
1551816392.72039,183428,0.9138230681419373
1551816431.8108847,183578,0.7378518581390381
1551816463.9832687,183713,0.8527020812034607
1551816567.7282197,184134,0.8748099207878113
1551816577.5099583,184175,1.064426064491272
1551816714.372239,184735,0.9064733982086182
1551816804.045541,185097,0.8379485607147217
1551816918.3938677,185562,0.9624212980270386
1551816971.7019982,185786,0.7236493229866028
1551817016.2891536,185973,0.8049473166465759
1551817184.1700504,186648,0.8839205503463745
1551817233.7335284,186856,0.887387216091156
1551817234.2096212,186858,0.9895641803741455
1551817324.3451912,187222,1.0336655378341675
1551817492.9810073,187916,1.0609652996063232
1551817509.1487103,187984,0.9498572945594788
1551817536.5875707,188085,0.8275992274284363
1551817567.09627,188213,0.9620602130889893
1551817788.6828804,189115,0.8268240094184875
1551817818.5662303,189240,0.6271969676017761
1551817868.536075,189449,0.5008915662765503
1551817893.9201105,189541,0.8134022355079651
1551817914.2082593,189626,0.8605393767356873
1551817915.169102,189630,0.6261938810348511
1551818033.1910627,190110,0.9647665023803711
1551818092.3004014,190358,0.7473095655441284
1551818103.5216887,190405,0.7494845390319824
1551818321.471601,191291,0.7139064073562622
1551818323.623635,191300,0.9536585807800293
1551818754.5694308,193052,0.6666628122329712
1551818766.2306437,193101,0.7147584557533264
1551818772.4542344,193127,0.7161187529563904
1551818870.9277482,193524,1.0311402082443237
1551818906.545573,193673,0.8510064482688904
1551819116.0345728,194522,0.8310651183128357
1551819205.3522432,194896,0.7961431741714478
1551819275.7915528,195177,0.5489159822463989
1551819424.6962466,195787,0.7720749974250793
1551819437.086198,195839,1.0069807767868042
1551819511.537955,196137,0.7190183997154236
1551819565.8771565,196365,0.612122654914856
1551819570.6408129,196385,1.0371733903884888
1551819583.0572438,196437,0.643136203289032
1551819606.521342,196521,0.7159839272499084
1551819632.9643083,196632,0.8634150624275208
1551819697.5683167,196903,0.8019526600837708
1551819704.9539933,196934,0.9112077355384827
1551819795.4554975,197300,0.7358755469322205
1551819803.2945607,197333,1.098691463470459
1551819829.2374756,197442,0.7421605587005615
1551819851.354346,197521,0.8088136315345764
1551820026.4370089,198241,0.8057625889778137
1551820040.269811,198299,0.5112847089767456
1551820136.6979532,198690,0.5639252066612244
1551820183.001559,198884,0.8737605810165405
1551820266.7856648,199221,0.6308783888816833
1551820290.7004185,199321,0.7863339185714722
1551820368.8772671,199634,0.9855230450630188
1551820379.8108094,199680,0.664537787437439
1551820519.1445124,200251,0.9778541326522827
1551820711.0419383,201028,0.6546287536621094
1551820724.6047032,201085,0.5527182817459106
1551820769.6408913,201274,0.8377335667610168
1551820886.9113014,201751,0.7893986105918884
1551820897.6778958,201796,0.8889579772949219
1551820955.266612,202023,0.8432996869087219
1551820979.18933,202123,0.7400445342063904
1551820985.172237,202148,0.6299947500228882
1551821012.8106997,202264,0.8159976601600647
1551821018.533652,202288,0.44320645928382874
1551821175.426033,202931,0.83493971824646
1551821189.7308006,202991,0.7027466893196106
1551821266.979827,203301,0.7752898931503296
1551821272.9289978,203326,0.6825202703475952
1551821387.7797592,203794,0.7081688046455383
1551821400.6362762,203848,0.7286015152931213
